transaction_id,description,merchant,amount,date,category
f06ab62c-2e2c-477c-8b3f-30ca7df521f5,GOOD-RX 344 East Michael OK,Good-RX,122.19,2025-05-29T23:23:07.684654,health & wellness
635244bc-fa66-4960-81ce-4a0218460404,CHEVRON 582 Christopherhaven CO,Chevron,247.45,2023-10-19T16:51:30.678330,transportation
48b6de3a-cb7c-40b6-9f5c-feb1283f9205,AMAZON.COM 234 Cynthiamouth VI,Amazon.com,84.91,2024-01-13T08:10:41.925639,shopping
975fdfd2-9553-47e6-a94f-941d6a0028c1,SAFEWAY 147 Davisfort MO,Safeway,166.46,2024-05-15T06:19:02.670986,groceries
6f131fd4-90de-453a-9a3a-284df9a40f5b,TRADER JOE'S 215 Robinsonhaven OK,Trader Joe's,246.52,2025-04-29T11:51:51.227829,groceries
417670db-63b8-433c-bb39-84659450b905,SWEETGREEN 585 Wellsport WV,Sweetgreen,166.89,2025-05-11T18:44:46.996199,dining
a83a667d-cb23-43d9-ae56-b166ca20852f,BEST BUY 978 West Jenniferburgh OR,Best Buy,169.93,2024-04-22T16:02:40.546483,shopping
90315510-5944-4c2a-811c-ec8253e18d0a,WALGREENS 198 Lake Suzanne MT,Walgreens,95.03,2023-12-20T03:29:39.447140,health & wellness
5992f261-16de-4fb5-9e58-92a5ab1c0acd,SAFEWAY 140 Brownton TN,Safeway,18.39,2023-12-15T07:06:55.062079,groceries
2b447fbf-b1c2-48c1-9a5a-9ae951fbc617,STEAM GAMES 854 Lake Amy AR,Steam Games,157.76,2023-09-08T02:32:57.339450,entertainment
83c1e7ab-0595-4bbd-b210-862988e70e4e,WHOLE FOODS 220 Martinezfort VI,Whole Foods,150.08,2024-06-18T07:27:49.694355,groceries
f773dbd5-34c1-4f1e-b622-5b5c5c9956ec,GEICO 514 Gregorybury CO,Geico,215.47,2024-04-07T15:17:03.917969,bills
e7f72129-75ae-43d6-a528-b9f59e7f4210,STATE FARM 631 Adamsland CO,State Farm,172.65,2024-10-27T06:49:53.188309,bills
a2e5f6e9-4358-4dcd-a40c-81be2ed66902,TARGET 211 West George IN,Target,32.23,2024-11-10T14:32:43.425230,shopping
3a59d021-7826-467f-ab9c-0d8cfd703a73,GOOD-RX 914 Jessicaberg NY,Good-RX,238.28,2025-02-12T11:23:12.695477,health & wellness
fd8ffe23-63f8-4dce-97f8-97950b70af59,CHEVRON 556 Harringtonhaven MD,Chevron,157.23,2024-04-09T13:31:04.869353,transportation
f725cbc4-9872-4d91-a7c0-8db0adaf0591,ZARA 143 Benjamintown SD,Zara,208.07,2023-08-20T00:06:53.494663,shopping
c5dea7bb-ea6d-4bcd-bf9c-8957c9c637bd,SWEETGREEN 741 New Reneetown MO,Sweetgreen,72.27,2025-01-26T08:43:43.176848,dining
283a88c7-d5d8-4f54-9de6-a9c5e9d3078e,CHEVRON 367 Katelynland MN,Chevron,204.13,2024-10-08T18:25:31.149310,transportation
e8edb14c-03b3-4b8a-934f-3786d81b491b,AIRBNB 474 West Johnville TX,Airbnb,25.6,2023-12-02T11:57:43.896442,travel
c663cee1-548f-485f-87c0-d4a97f175746,EXPEDIA 568 New Ray MT,Expedia,10.83,2023-10-17T11:04:14.828581,travel
869b1c4c-d0c3-4b04-be7a-bf3566c81565,EXPEDIA 755 Olsenmouth NC,Expedia,44.09,2024-07-31T10:05:14.448771,travel
e2f95e98-f966-4e2b-884d-599763fbbf46,DELTA 918 Lake Pamelachester VI,Delta,102.9,2024-11-23T18:43:19.588128,travel
31fcca75-3202-4df2-a8f1-13a8cac547bb,AT&T 962 Robertchester MN,AT&T,105.16,2024-03-12T16:43:02.079012,utilities
18ad8c73-f2f2-4950-81aa-9f0791e7d995,LYFT 697 New Deanna WY,Lyft,233.69,2024-12-25T09:28:41.196642,transportation
08d88440-b2ec-4089-b20d-a3d604d9d79b,AMAZON.COM 172 Kathleenport MT,Amazon.com,188.52,2024-03-17T01:50:30.757124,shopping
012ad427-3bd1-489e-866b-60923810b113,SAFEWAY 325 Port Kevin OR,Safeway,57.15,2024-04-18T06:48:20.891378,groceries
abc6cdc3-6106-4dfa-a1e2-af14ad435b3e,EXPEDIA 861 Carolinefort AR,Expedia,169.03,2025-04-19T03:34:07.766137,travel
aac9bf5b-8779-4f65-969a-8a56f071397b,WHOLE FOODS 608 Chadbury VI,Whole Foods,57.48,2024-02-26T06:29:10.113886,groceries
e6eea8c8-081c-4ba8-8e18-a42037b71270,AIRBNB 695 Lucasfurt WI,Airbnb,28.36,2024-08-09T20:10:13.651832,travel
2915732f-efba-43f6-ac7f-83b8f50ba754,T-MOBILE 916 Port Douglas KY,T-Mobile,164.02,2024-08-29T18:35:31.361315,utilities
be5a1213-35b0-421e-b24d-2fabdcab48e1,COMCAST 484 Zacharyhaven IN,Comcast,107.28,2025-04-28T10:19:22.850428,utilities
b45ab531-51f4-48d3-bdbf-bb071aa100ff,GOOD-RX 264 Lake Alexandra IA,Good-RX,128.61,2024-04-18T10:49:59.432617,health & wellness
35857e4a-bba5-4b0c-b894-133a199f705c,AMC THEATRES 284 Lake Tylerborough IL,AMC Theatres,34.25,2025-06-15T22:18:44.444031,entertainment
565c11df-82f6-4d57-b1ce-adb9fe7f744e,CHEVRON 484 Tiffanyview AZ,Chevron,41.75,2023-12-05T15:27:00.532950,transportation
d9624d65-f282-4023-9e2a-cce289069eef,SUBWAY 324 South Linda MO,Subway,84.76,2025-04-09T06:50:52.451348,dining
57148b49-5dfe-46da-a227-19128c3cfd67,CHEVRON 116 South Alexisview NH,Chevron,194.41,2025-02-19T15:34:29.804728,transportation
174a7f23-2301-4cdc-bfe7-66c854f0679f,T-MOBILE 164 Carpenterfurt KS,T-Mobile,131.11,2023-10-15T13:07:18.918613,utilities
e769148a-eaaf-46fc-b63c-c7cd5a2fc082,STATE FARM 312 South Amanda OH,State Farm,24.1,2025-01-15T16:51:45.380160,bills
84db5f36-fa3b-41d6-a6ee-d3b547b34d99,DELTA 586 Kristinchester WV,Delta,158.92,2024-12-23T20:21:59.555798,travel
695ad1fe-9b06-4fa0-b571-a2336b7e10ce,UNITED AIRLINES 180 East Jasonborough TX,United Airlines,21.29,2025-06-16T14:15:24.552249,travel
9556a0e2-7dac-4ca2-b927-4a8ff9a1e86a,TARGET 428 New Jacquelinestad HI,Target,102.08,2024-07-18T03:41:17.952512,shopping
befb8534-85fa-4f29-b582-d0a45c09b3a5,TRADER JOE'S 644 East Nicholasside NH,Trader Joe's,82.98,2025-02-17T12:07:05.422971,groceries
e30c6d1c-82b8-47ff-bca0-6c2c7a9c019c,GEICO 591 Port Matthew ND,Geico,141.32,2025-04-25T23:34:44.874252,bills
63bc4f7e-a530-44eb-a944-231185034570,ZARA 382 Valenzuelaville OK,Zara,118.77,2025-01-11T06:50:53.567049,shopping
3e5e052f-4fc0-4040-a636-7ed8f3f090c3,CHIPOTLE 449 Moramouth WY,Chipotle,9.83,2024-12-08T18:25:17.142188,dining
a74e1e59-7043-4911-b8b0-6bd36c95c63d,SOFI STUDENT LOAN 782 West Williamville KS,SoFi Student Loan,71.54,2025-07-19T22:10:45.895078,bills
745fb08c-63f0-4d28-8e49-5c7fb00b2ad6,EXPEDIA 990 East Jamesside NC,Expedia,135.25,2023-12-09T01:31:10.846830,travel
a114c51e-1959-4abe-b204-6a1a23ebed19,SAFEWAY 774 Christinaland IL,Safeway,89.33,2024-05-13T12:23:43.908977,groceries
6d32b0e6-5400-495e-bbb4-e1168c147351,SOFI STUDENT LOAN 412 Alexandriamouth NE,SoFi Student Loan,203.75,2024-12-04T03:29:17.033540,bills
c6ae60f2-4e3c-4ba6-ab73-adc6e413c8ab,AIRBNB 664 Daviston ID,Airbnb,71.15,2025-03-17T03:54:28.496357,travel
16708522-d7aa-4b08-a186-917abe176b98,PG&E 917 Arellanotown AL,PG&E,215.3,2025-06-06T08:36:57.485534,utilities
8b19674e-945f-43a6-aa42-709929ffc044,AIRBNB 579 Courtneytown KY,Airbnb,248.97,2024-06-13T21:19:29.469716,travel
e245025b-38dc-4327-a791-68343931562c,WHOLE FOODS 245 Frankberg MI,Whole Foods,19.75,2024-03-29T10:35:48.695104,groceries
66429b40-9c94-4adc-8e3a-ccb909595b3c,GEICO 836 Wilsonberg MN,Geico,30.56,2023-12-12T00:12:51.175663,bills
748b1ea3-0093-4128-a404-aa43933c4978,EXPEDIA 328 Lake Elizabeth IN,Expedia,131.21,2024-03-06T03:26:42.190132,travel
250fbf8a-9feb-4b72-9895-e2f4e0b8e608,STARBUCKS 519 Walkerport OR,Starbucks,129.46,2024-02-21T20:25:49.165744,dining
ff583391-f029-4f1a-9325-643a5c51ca79,SWEETGREEN 557 Nguyenbury NJ,Sweetgreen,65.78,2025-02-23T00:49:17.463758,dining
9e9d622d-0ca8-4f7f-bbf1-dda24ed9b53b,COMCAST 335 New Paul IN,Comcast,35.18,2025-01-27T21:47:11.249499,utilities
dd66f772-6a68-4792-97e6-b599e275a6cf,SUBWAY 784 Rogersburgh MH,Subway,31.77,2024-09-01T16:24:22.647885,dining
f54577f5-0006-47b1-badc-47994eacf874,LYFT 342 North Kristinastad IA,Lyft,176.73,2024-10-24T12:29:15.271605,transportation
87e19d71-6031-4532-ad11-9d5396c31245,SWEETGREEN 536 Michaelbury VI,Sweetgreen,176.49,2024-05-14T00:19:02.893330,dining
2039d66f-e569-48d3-bbd8-7e48d2eb5ad7,KROGER 779 North Angelafort NH,Kroger,156.61,2024-07-12T18:01:52.825412,groceries
72f1eda4-1c8e-4781-bf32-6e755de83f16,SPOTIFY 466 Lake Matthewmouth RI,Spotify,59.91,2024-07-08T20:46:38.377784,entertainment
03126710-5f9b-4b2d-9b31-36fdebdeb48b,STEAM GAMES 635 West Rebekah TN,Steam Games,162.21,2024-12-29T16:13:20.909031,entertainment
34897d7b-c71f-49c0-8a82-6b32b2c03d6a,UBER 766 New Josephbury WI,Uber,211.83,2024-08-14T23:10:22.483129,transportation
fef6f2f5-349a-4c1c-bd21-c68017167a5a,AMC THEATRES 670 Mooreville ME,AMC Theatres,120.54,2024-05-12T20:36:12.059286,entertainment
efc113a1-8e24-4bc8-9f70-ee8aecce1eb8,GOOD-RX 587 Davidsonport ND,Good-RX,63.89,2023-11-28T08:30:44.470045,health & wellness
7e466bed-70a8-45df-8d3c-66367d6f080d,AT&T 665 Thompsonstad IL,AT&T,105.16,2024-02-18T12:24:51.638905,utilities
0ac89bbc-039a-464d-9af1-eb21804f1ebc,CVS PHARMACY 377 Jacksonshire NV,CVS Pharmacy,13.83,2024-03-22T10:55:01.144302,health & wellness
7c6ababa-5f83-488a-a1bc-21ff809154e5,AT&T 476 Lake Robinborough MA,AT&T,54.03,2024-04-30T20:14:44.369758,utilities
29c2bac1-8fa8-45b2-9401-0f55c5cf4d2c,SPOTIFY 933 Martinezville NY,Spotify,9.5,2023-12-19T13:10:33.020754,entertainment
4cf3a03b-ec06-4c3e-a699-30f9ac918c7f,TICKETMASTER 570 Travisshire CT,Ticketmaster,104.43,2024-02-10T01:53:30.387221,entertainment
322552ed-102f-41e0-b658-d3c20192547b,SWEETGREEN 950 East Misty TX,Sweetgreen,31.03,2024-07-08T21:48:14.881114,dining
c97f3f95-07bd-41b4-9545-ce3bd03752f6,ETSY 907 Heathershire VI,Etsy,218.26,2023-08-20T20:26:06.576972,shopping
7ae69f49-4077-4ace-bf02-79a4a4de1640,SAFEWAY 346 Cummingsfort WV,Safeway,99.66,2025-05-30T02:41:19.293326,groceries
aca39608-e261-4e1d-92fc-e72371c3d5a7,LYFT 436 East Courtneyhaven MN,Lyft,99.13,2025-04-29T21:10:24.257878,transportation
d5010eb9-fd6f-459f-a7fa-1e684174332f,ETSY 300 Klinehaven MS,Etsy,232.88,2024-12-16T12:39:51.351676,shopping
ac289fb7-8d51-4549-874a-663b60a3fd09,TICKETMASTER 826 Tonyaburgh CO,Ticketmaster,70.26,2025-06-06T13:50:17.594314,entertainment
a1fd6853-52bf-4613-ae30-5beb8f7e1cff,COMCAST 243 Wesleystad NE,Comcast,134.12,2024-09-17T15:48:24.298841,utilities
1228e599-e0ee-4a1b-a49c-8d7e4a42428e,INSTACART 498 Lake Jacqueline OK,Instacart,18.38,2025-01-04T09:50:28.304775,groceries
48c51a0e-809b-4498-8ff1-e1f768fd491c,ZARA 978 New Jesseburgh NH,Zara,190.97,2025-01-06T08:30:19.797469,shopping
e9a446c7-58b0-47b5-9d72-09c22e1ea558,TICKETMASTER 331 New Michael HI,Ticketmaster,23.94,2025-05-12T03:54:46.696379,entertainment
91eeb1f2-6a1c-4d48-9408-92b3edc3cfcd,GEICO 268 Merrittside MN,Geico,44.75,2023-08-13T01:37:46.654756,bills
8cdd4dd5-a9fa-4c03-b395-4e21b19338fd,GEICO 840 Munozview GU,Geico,27.92,2025-04-15T22:46:02.048893,bills
ea654d08-86fc-4c98-bc18-c93d3af2e453,BEST BUY 739 Lake Philipstad UT,Best Buy,167.74,2024-07-14T15:27:44.208633,shopping
db32daeb-1114-47f9-b109-c508fdceb2fe,24 HOUR FITNESS 637 Gonzalezburgh IL,24 Hour Fitness,163.12,2024-01-13T06:14:14.186084,health & wellness
ae81a46e-8721-4266-8efa-a31de0f2189c,SWEETGREEN 775 East Edwardbury GA,Sweetgreen,122.03,2024-06-20T12:15:41.298316,dining
84352787-6a76-4a5c-851e-ea0c15917d3e,GOOD-RX 971 Watsonmouth KS,Good-RX,154.04,2024-01-13T10:44:52.914186,health & wellness
66557a91-82b2-4c79-973c-c30f6801eea5,DOORDASH 849 Lauraborough OK,Doordash,85.69,2025-06-16T11:32:46.209577,dining
4535a03c-4131-468a-bcef-a74c809a1a39,SPOTIFY 514 Kimside KY,Spotify,48.46,2023-10-22T21:29:32.167530,entertainment
1aae377f-e96b-46b7-bec3-107a46cca3f6,STARBUCKS 967 Danielberg WV,Starbucks,18.02,2025-03-09T09:33:30.325434,dining
747e6dc7-9149-4d51-a228-fefb4677e418,SHELL GAS 361 Samanthaview AZ,Shell Gas,201.05,2024-03-21T20:48:53.779238,transportation
be31c326-046f-4b8b-8d38-8d0aedc26904,WALMART 214 Lake Deanchester AL,Walmart,57.5,2025-01-05T13:05:42.075284,shopping
ebf553cf-45b3-49c5-81e2-d96c4b0be4b4,WHOLE FOODS 184 West Angela MP,Whole Foods,68.81,2024-07-08T11:16:28.042749,groceries
eff55a2b-3981-4404-931f-a9378096cedd,24 HOUR FITNESS 600 South Whitney LA,24 Hour Fitness,65.69,2025-03-15T11:58:13.852991,health & wellness
a0e240bf-140a-4424-8bec-39ea01c1f541,AT&T 388 Crystalchester ID,AT&T,76.21,2024-12-27T08:53:34.524642,utilities
dd1e75cf-7c00-41c8-b28e-83cdc93fee76,NETFLIX.COM 343 New Terri VT,Netflix.com,34.62,2025-04-08T02:50:07.103706,entertainment
ac470dc2-d90f-4a9b-9694-f93ef7764aa9,T-MOBILE 197 New Bridgetville MA,T-Mobile,74.62,2024-05-11T19:21:09.718688,utilities
5ca6dc17-8eac-4dab-b851-61a66570618e,BEST BUY 337 Shannonland ND,Best Buy,107.78,2025-07-02T02:48:50.208415,shopping
80a4f17c-daf0-4c64-bb67-4dc2781e3a91,BEST BUY 115 South Phillip FL,Best Buy,34.95,2023-10-20T09:50:16.747077,shopping
0bb33fd9-2534-436a-8f71-68ee5cabcc22,STATE FARM 238 West Seantown NC,State Farm,127.2,2023-09-24T00:17:46.767507,bills
64a372ee-4d55-4bd0-9b17-b9c379627cf1,SHELL GAS 369 North Rebeccafurt KY,Shell Gas,123.91,2024-08-30T12:15:40.083740,transportation
46c33fa5-937e-4df5-986b-0f6459cbaa36,SWEETGREEN 863 Jacobshaven NE,Sweetgreen,78.89,2024-10-05T05:39:36.836786,dining
5b1ad75f-ce68-4004-855b-d67e329075f5,UNITED AIRLINES 852 Port Ashley AS,United Airlines,9.79,2024-07-10T20:59:31.601252,travel
055661f1-5c50-4e3d-a6e8-d2f1cf1584bb,ZARA 230 West Lisaland AL,Zara,244.42,2024-02-22T08:54:07.341048,shopping
3ad85186-d6a1-446f-ba6d-dc3014b3c1a9,TRADER JOE'S 836 Port Debramouth UT,Trader Joe's,122.63,2024-04-30T05:19:15.898702,groceries
4a1def86-8795-468d-8c66-42d6ac0ab0bd,TRADER JOE'S 607 South Gabriel PW,Trader Joe's,85.19,2024-03-28T00:59:12.356173,groceries
bcb5363d-bf6d-48e6-bacf-72f14dcff502,TRADER JOE'S 780 Michelleberg HI,Trader Joe's,28.28,2025-04-13T12:38:42.959917,groceries
02e4939a-39f7-4328-a795-972aded1e130,AT&T 206 Hernandezmouth OR,AT&T,197.94,2025-06-17T12:59:15.440120,utilities
6c3a84e1-9534-4c9d-bf68-e041b96a17a4,STARBUCKS 994 Port Christinahaven WV,Starbucks,133.01,2023-10-25T03:38:36.982406,dining
a2ecd0df-ccd6-4a97-bc60-b5e3a72d910a,BEST BUY 196 Gomezland AL,Best Buy,58.24,2024-07-25T12:33:47.449317,shopping
21a7fecd-3a32-419a-b9d0-eaefc38dcd31,GEICO 363 Marcusmouth NJ,Geico,190.88,2024-09-23T05:43:53.391887,bills
9f778739-2dab-4be0-8612-7f82b0351fbf,WALMART 759 Kristinaborough OH,Walmart,119.32,2025-06-02T09:45:53.475682,shopping
5f053a02-f910-4076-90fb-c84dcdeb3ac8,SAFEWAY 714 Tomville VT,Safeway,175.66,2024-10-03T19:37:38.203920,groceries
65d847d3-45c9-4183-95b5-2b81d48af6a5,WHOLE FOODS 879 Jermaineberg MI,Whole Foods,110.39,2024-07-01T20:59:40.967476,groceries
e9014184-e64b-45e3-8c8f-3399b7618de8,SPOTIFY 190 Port Teresa FM,Spotify,14.96,2024-10-18T13:29:26.374706,entertainment
c45adb38-928f-4b63-8f05-dcb8cc38d4de,UNITED AIRLINES 521 Lopezmouth AL,United Airlines,151.94,2023-10-26T02:30:59.605617,travel
1eaa0b52-85e1-4cc2-97b0-284cbbe4b5f0,UNITED AIRLINES 220 East Christine WV,United Airlines,161.66,2024-07-17T18:32:20.788697,travel
5ece2791-8823-4071-b215-487b100bace1,SHELL GAS 800 Port Cassandratown TX,Shell Gas,139.9,2023-11-08T03:04:03.535760,transportation
06044a0e-5e1d-4eea-bbab-1b60087334eb,STATE FARM 467 Ramirezberg CT,State Farm,82.68,2025-07-23T18:45:14.517273,bills
10bd2a75-381e-4847-affe-c32a34c6ad36,SOFI STUDENT LOAN 322 East Kayla WY,SoFi Student Loan,234.23,2024-03-01T14:17:58.704965,bills
93934379-b227-4582-937b-576ca244bb73,SHELL GAS 706 Taylormouth ID,Shell Gas,79.77,2025-04-13T18:58:00.000962,transportation
c3b25889-856f-4e22-bc9f-ef3ab273d2fa,CVS PHARMACY 299 Maryview PW,CVS Pharmacy,17.79,2025-07-15T10:24:06.865467,health & wellness
355d8c29-b823-4932-8e0b-aeb0b49439ef,GOOD-RX 599 Georgeborough MS,Good-RX,10.35,2024-09-05T10:25:32.285605,health & wellness
639e2c95-619e-454a-acd8-1ff35d8a9cea,DOORDASH 235 North Stephanieburgh CT,Doordash,100.0,2023-10-17T04:52:27.055896,dining
680a28d5-23e8-4667-bb99-848fa2dec961,LYFT 923 East Whitneyshire OK,Lyft,14.21,2024-07-11T04:29:02.629231,transportation
0f422ec6-324e-4e91-ba21-f994efe8e59b,TARGET 657 Millerland CT,Target,225.95,2024-01-28T09:28:20.775900,shopping
8575cf68-b4c5-46e5-95f7-b4335c2c2306,EXPEDIA 617 Harrisonfurt KS,Expedia,186.56,2023-12-03T22:08:57.702509,travel
ab75a38f-c809-4e71-979d-3412f675dd50,MCDONALD'S 737 Timothystad AL,McDonald's,204.25,2024-10-18T15:11:51.736081,dining
627b89e0-038a-4a78-9269-d16e1f5f9ffc,CLIPPER CARD 847 North Paul UT,Clipper Card,239.3,2025-03-19T13:23:27.061167,transportation
66ce67a2-5bee-4e7d-a21e-ed06dce4ce4c,SHELL GAS 446 North Dustin VA,Shell Gas,56.12,2024-04-04T13:52:46.721303,transportation
695dd704-afb5-4d3c-a8b2-6bac43173bb8,LYFT 395 Port Stephaniehaven RI,Lyft,103.92,2024-12-21T15:05:46.544198,transportation
612327c7-46f6-48d2-8bd8-cc0b3e259c90,AIRBNB 649 South Samanthaview CO,Airbnb,143.67,2024-02-06T01:58:52.780538,travel
63fe71a8-90b2-4a18-a634-17c38c39f612,DELTA 248 West Christopherborough ND,Delta,210.91,2024-08-28T06:22:37.730672,travel
a8f388a7-55e8-46e9-afa9-c55862b82d8b,TICKETMASTER 386 Thorntonport NJ,Ticketmaster,149.08,2024-04-29T12:26:26.335787,entertainment
af62588f-4924-4706-8a65-cdd01fbfd2d0,LYFT 881 Judithmouth AZ,Lyft,59.77,2025-02-16T23:25:33.616007,transportation
415379fe-96cd-4d60-bfde-a2def46d94da,SWEETGREEN 535 Castilloland CT,Sweetgreen,212.93,2024-03-15T17:21:19.104913,dining
90658e57-7278-4a0f-89d2-11898418f2a1,AIRBNB 818 East Guychester GU,Airbnb,95.56,2024-07-14T04:08:33.443264,travel
65e648da-ea62-4ad1-80d1-dcbe8002c26d,COMCAST 182 Danielton PA,Comcast,37.06,2025-06-18T23:39:44.042113,utilities
f957dd8f-64e2-4400-b232-80c160013efc,STARBUCKS 753 Port Jaime AZ,Starbucks,154.12,2024-01-06T18:07:31.504939,dining
fad30c0f-bd01-4782-a77b-1e4b8d4109f0,BEST BUY 638 Jordanmouth SD,Best Buy,118.4,2025-01-18T16:58:06.234369,shopping
d2f90f37-4696-46ed-b409-86043185e638,MCDONALD'S 453 Port Tara DE,McDonald's,152.54,2025-01-25T21:22:54.875413,dining
ecc93552-19ee-4efe-a2f6-9d6c0f2ec0d3,SOFI STUDENT LOAN 940 Sanchezfurt MH,SoFi Student Loan,56.01,2024-05-31T23:24:12.179896,bills
2920888b-abc5-44e6-bb12-2d2df0fdda1a,WALGREENS 281 South John OK,Walgreens,71.52,2024-04-20T14:31:29.200600,health & wellness
f702639a-0d1c-4072-8894-89037b148fdb,24 HOUR FITNESS 133 West Benjaminchester AZ,24 Hour Fitness,94.92,2025-01-29T06:09:33.943684,health & wellness
2b3b55be-3d4d-4807-a348-474976a6f10a,T-MOBILE 676 South Sarahmouth KS,T-Mobile,209.07,2024-05-05T19:48:30.473815,utilities
79526fe7-48ba-4574-a4e9-c1de7d166cb9,LYFT 213 Lake Donnabury KY,Lyft,112.29,2025-07-09T08:32:46.684070,transportation
116e4432-8373-4706-90cd-6a8837fc4c7f,GOOD-RX 245 Lake Hectormouth AK,Good-RX,245.64,2024-05-03T13:25:24.860365,health & wellness
4c81ddc0-0807-4d93-9732-6a007027c1f8,KROGER 502 Paulport NV,Kroger,191.3,2023-09-01T01:44:31.049357,groceries
2ab3bed0-8dc8-4fae-b449-11b6ceb5fa85,STATE FARM 645 Tammyfort MD,State Farm,43.61,2025-07-06T13:20:38.564646,bills
5a193327-94d1-4cd4-9fc0-f4fbf54e3a21,GEICO 546 Martinfurt TX,Geico,248.51,2024-01-05T07:45:52.256435,bills
e38ce865-2b60-48d0-9394-26250940f6d8,CVS PHARMACY 756 Reyesview MA,CVS Pharmacy,152.64,2023-09-02T04:59:12.409889,health & wellness
9a5373cc-9a9a-4910-8b47-d386bb6e84cd,WALGREENS 416 Edwardsbury MH,Walgreens,12.77,2024-08-27T14:21:16.668863,health & wellness
b20f1034-a752-4f4d-9a66-d14806302ac4,SALLIE MAE 152 Lake John NV,Sallie Mae,85.81,2025-06-14T06:19:54.280371,bills
76c45184-1e4e-486e-b42b-af53e663f903,SUBWAY 686 Carterhaven UT,Subway,217.45,2023-08-18T12:06:53.257440,dining
d0847e38-50ff-429a-8484-fe30f61aeeed,WALGREENS 620 Kelseyshire AR,Walgreens,33.08,2024-05-21T05:29:37.110344,health & wellness
10a102fe-deac-4371-94f2-3d342d5c5f5d,BEST BUY 484 Jenniferburgh VT,Best Buy,198.69,2025-06-16T18:18:29.837267,shopping
5acc4cab-7eb7-44a3-a7d3-e91d5438978c,INSTACART 688 East Jeremy IN,Instacart,220.77,2024-09-02T04:46:47.698450,groceries
40b4146a-bbb3-4f65-a973-b7720fbdc681,INSTACART 452 Kristinchester AZ,Instacart,42.95,2024-10-28T12:55:14.003839,groceries
d1dfbc96-cb16-4b61-a4f7-fef87f252dd5,GEICO 777 Port Katrina CO,Geico,231.4,2024-07-13T01:00:00.501800,bills
5200493b-169b-4d66-8804-5e8c2d95d13e,T-MOBILE 688 Pacemouth ME,T-Mobile,74.03,2024-06-17T02:11:48.162262,utilities
4f707220-41d0-46f1-b0aa-311d1ec0a6b4,GOOD-RX 336 East Jeffrey NM,Good-RX,27.82,2025-02-09T08:04:35.261527,health & wellness
5dfdcb6f-0356-4a53-9b4d-53242d0abfe3,UBER 431 East Troy PW,Uber,183.15,2025-04-06T16:23:58.200547,transportation
d8f15d2e-df10-4eda-89cb-86115f05e59c,GEICO 560 Christinaport CA,Geico,173.23,2024-08-04T19:53:54.371707,bills
93adc452-8444-4147-b726-6e9383f45fb2,GOOD-RX 977 North Michaelborough NV,Good-RX,218.5,2024-02-04T20:48:47.516197,health & wellness
ff56632d-bdc2-4dc2-b93b-f83b80a64bca,GOOD-RX 194 North Rachelhaven CT,Good-RX,205.15,2024-07-06T19:27:56.864928,health & wellness
8cf33894-f2f6-4667-bdf8-c542aa62b7bf,UBER 103 Thomasbury OR,Uber,174.21,2023-12-30T05:59:36.054005,transportation
faa0b489-b2dc-4a06-a151-e9731485849b,SALLIE MAE 864 Lopezfort GU,Sallie Mae,86.21,2025-04-05T16:52:10.791506,bills
13ae948b-1c0c-42a3-95f9-00e7929f6c27,AMC THEATRES 565 East Richard KS,AMC Theatres,34.04,2024-08-07T10:08:28.831876,entertainment
aa62c29d-64a0-469f-81e1-fbe1e6a9ac6a,UNITED AIRLINES 819 Lake David AZ,United Airlines,41.95,2024-07-26T04:09:11.419616,travel
7aba0764-05f8-4e28-af67-1eddfc8e44c2,CHEVRON 954 Robertshire GA,Chevron,74.29,2025-07-10T20:13:11.316435,transportation
fad8801a-e617-4db2-b360-ec18c05f80b0,CLIPPER CARD 152 Bowerschester OK,Clipper Card,211.29,2025-05-31T22:31:17.004461,transportation
45730e27-c50b-4776-85eb-4fb03581669b,SHELL GAS 181 East Yolanda WY,Shell Gas,35.42,2024-11-28T06:12:11.133015,transportation
8ee5e796-f482-4341-9215-b123b3513218,SUBWAY 500 Port Patriciastad MN,Subway,237.58,2023-10-26T02:46:03.585685,dining
bc0c8885-3e75-49aa-ac8a-b49115161f7a,MARRIOTT HOTELS 695 Taylorborough NV,Marriott Hotels,118.52,2024-12-19T09:30:40.685313,travel
3a43c63f-0410-4821-8394-bfaa2b939dee,SWEETGREEN 197 Jaredfort CA,Sweetgreen,192.32,2025-03-20T00:34:12.794879,dining
5f5174de-1dc3-4e59-a9bd-58926877a6c7,STEAM GAMES 253 Floydborough ND,Steam Games,111.76,2024-08-02T21:03:50.228547,entertainment
d6252de0-95ce-454c-9de7-34f93d2b4114,INSTACART 677 Lewistown AR,Instacart,36.92,2023-10-14T22:26:54.503000,groceries
2ee31fe2-4f98-42a2-a974-0792a8148071,CHEVRON 390 Josephton IN,Chevron,140.59,2024-11-07T07:01:49.289824,transportation
ed59e6d4-faf3-4f08-847b-2c4e638f2946,VERIZON 753 Santanabury DC,Verizon,152.24,2023-09-01T22:54:23.869952,utilities
71d35897-c143-48eb-82b4-2148bb70fabe,T-MOBILE 362 East Michaelfurt UT,T-Mobile,51.21,2023-09-16T07:34:05.923395,utilities
78a30dbc-8a88-4a84-86f4-b2fc964cee65,COMCAST 372 Timothyport AS,Comcast,170.85,2024-11-21T08:15:31.085715,utilities
62df6e3a-2e76-4088-8de8-cef5211fa586,MCDONALD'S 965 Brownstad WY,McDonald's,228.14,2023-09-29T19:15:06.119551,dining
